id,date,class,percent,sentiment,text
496,2008-01-10T17:00:00,decrease,-0.08,Negative,Montreal GazetteMcDonalds Takes On A Weakened StarbucksWall Street Journal 3 hours agoBy JANET ADAMY McDonalds setting
497,2008-01-10T17:00:00,decrease,-0.08,Positive,NEW YORK Reuters McDonalds Corp set launch coffee bars withbaristas serving cappuccinos lattes moving direct com
498,2008-01-10T17:00:00,decrease,-0.08,Positive,NEW YORK Reuters McDonalds Corp set launch coffee bars withbaristas serving cappuccinos lattes moving direct com
499,2008-01-10T17:00:00,decrease,-0.08,Positive,Montreal GazetteMcDonalds coffee bars take Starbucks reportReuters 1 hour agoNEW YORK Reuters McDonalds Corp MCDN
500,2009-02-09T17:00:00,decrease,-0.08,Positive,Lots wind Nicaragua Blew McDonalds sign Costa Rica couple nights ago I e Welcome
501,2009-02-09T17:00:00,decrease,-0.08,Negative,Which kinda makes sense since McDonalds lately becoming Starbucks D
502,2009-02-09T17:00:00,decrease,-0.08,Negative,Both brainy sisters worked McDonalds Their business degrees Accounting Finance Economics
503,2009-02-09T17:00:00,decrease,-0.08,Negative,knows bad night I wake smelling pizza McDonalds
504,2009-02-09T17:00:00,decrease,-0.08,Negative,My thoughts Its Economy Ronald McDonalds footsteps
505,2009-02-09T17:00:00,decrease,-0.08,Positive,Ive seen least 5 people Tweet Starbucks descending McDonalds levels How Im curious I dont drink Starbucks
506,2009-02-09T17:00:00,decrease,-0.08,Negative,I wonder thing Even McDonalds doesnt seem able pull 1030am
507,2009-02-09T17:00:00,decrease,-0.08,Positive,wants McDonalds chicken bacon melt Just saw advertised YUM MUCH
508,2009-02-09T17:00:00,decrease,-0.08,Positive,Had great wkd kid Painting pottery McDonalds pizza neighbor kid Jaws NYC GT test Kdgtn food shopping
509,2009-02-09T17:00:00,decrease,-0.08,Negative,Im getting McDonalds todayso yall eat
510,2009-02-09T17:00:00,decrease,-0.08,Positive,Hope News Headline McDonalds January samestore sales 71 percent OK McDs UP
511,2009-02-09T17:00:00,decrease,-0.08,Positive,speaking mcdonalds ham sausage mcmuffins still uses REAL eggs yellow egg gunk
512,2009-02-09T17:00:00,decrease,-0.08,Positive,I helped Paul essay Im glad know Tonys back home new car My parents spoiling McDonalds Just fun
513,2009-02-09T17:00:00,decrease,-0.08,Negative,McDonalds opens 24h HK local restaurants well many close late 3am Wherever people shops open
514,2009-02-09T17:00:00,decrease,-0.08,Negative,Theory makeup McDonalds cashier wearing slower service
515,2009-02-09T17:00:00,decrease,-0.08,Negative,What town McDonalds lc
516,2009-02-09T17:00:00,decrease,-0.08,Positive,Were looking successful ad campaigns wk McDonalds You deserve break today
517,2009-02-09T17:00:00,decrease,-0.08,Positive,like mcdonalds iced coffee hunch sweeten maple syrupand crack
518,2009-02-09T17:00:00,decrease,-0.08,Negative,Stopping McDonalds breakfast Havent eaten yet morning Then hospital
519,2009-02-09T17:00:00,decrease,-0.08,Positive,Successful ad campaigns McDonalds You deserve break today
520,2009-02-09T17:00:00,decrease,-0.08,Positive,It hard beat McDonalds sausage cheese biscuit And I well
521,2009-02-09T17:00:00,decrease,-0.08,Negative,Regarding Breakfast sandwiches I like McDonalds Sausage McMuffin w Egg Weird huh All fast food options ugh
522,2009-02-09T17:00:00,decrease,-0.08,Positive,McDonalds local advertising drinks lattes included billboard Seattle message Four bucks dumb WSJ
523,2009-02-09T17:00:00,decrease,-0.08,Positive,mcdonalds breakfast mmmm
524,2009-02-09T17:00:00,decrease,-0.08,Positive,McDonalds January SameStore Sales Climb 71
525,2009-02-09T17:00:00,decrease,-0.08,Positive,asks McDonald ’ comps came generally western world January Whats correct interpretation
526,2009-02-09T17:00:00,decrease,-0.08,Positive,The kids r playing Playland Mcdonalds
527,2009-02-09T17:00:00,decrease,-0.08,Negative,We r McDonalds West Lafayette IN
528,2009-02-09T17:00:00,decrease,-0.08,Negative,Why I know McDonalds sold onion rings
529,2009-02-09T17:00:00,decrease,-0.08,Negative,Whys everywhere packed today Sainsburys Subway KFC Teco McDonalds Subway 2 Greggs Gave ate work
530,2009-02-09T17:00:00,decrease,-0.08,Negative,got McDonalds breakfast necessity sad Major goal today go grocery store
531,2009-02-09T17:00:00,decrease,-0.08,Positive,When bind caffeine McDonalds makes surprisingly good coffee
532,2009-02-09T17:00:00,decrease,-0.08,Positive,The new McDonalds Quarter Pounder ad confuses I supposed lusting burger woman soulful eyes
533,2009-02-09T17:00:00,decrease,-0.08,Positive,Ive always said Starbucks become McDonalds cafes
534,2009-02-09T17:00:00,decrease,-0.08,Negative,Trying find McDonalds fries rank All Time Favorite fast food weaknessI 3
535,2009-02-09T17:00:00,decrease,-0.08,Negative,gave week long craving mms mcFlurry colleague made mcDonalds run fail
536,2009-02-09T17:00:00,decrease,-0.08,Negative,What recession McDonalds cashes DollarMenue Samestore sales whopping 71 January crisis gourmet
537,2009-02-09T17:00:00,decrease,-0.08,Positive,I person age 50 McDonalds But 7 Most sane people still asleep
538,2009-02-09T17:00:00,decrease,-0.08,Positive,I wan na go eat hubs Tips eating n budget McDonalds No happy meals us
539,2009-02-09T17:00:00,decrease,-0.08,Negative,Watching ESPN Sportscenter last McDonalds Oklahoma I guess TX border nearby
540,2009-02-09T17:00:00,decrease,-0.08,Positive,getting ready Monday morning McDonalds Jakob
541,2009-02-09T17:00:00,decrease,-0.08,Positive,Tom Todays post update Its Killzone 2 retail promo disc Bonus item related Killzone McDonald ’ vouchers Result
542,2009-02-09T17:00:00,decrease,-0.08,Positive,Found Wifi Review Taste Asia MOA open BB friendly reachable across road McDonalds
543,2009-02-09T17:00:00,decrease,-0.08,Negative,Renata breakfast Mcdonalds back office
544,2009-02-09T17:00:00,decrease,-0.08,Positive,Surrendering said computer Already lala land Dreaming Robert Plant sings sleep Im eating McDonalds 14 pounder
545,2009-02-09T17:00:00,decrease,-0.08,Negative,haha Youre worse late night ads McDonalds Im close heading store midnight food run
546,2009-02-09T17:00:00,decrease,-0.08,Negative,Yes McDonaldsIm horny uhm I meant hungry 14 pound hamburger I want rub I meant eat
547,2009-02-09T17:00:00,decrease,-0.08,Negative,Lunch Because peer pressure I ended eating burger McDonalds eew ee
548,2009-02-09T17:00:00,decrease,-0.08,Positive,Melissa Diddy dresses tux go McDonalds comes Grammys dressed like laundry day
549,2009-02-09T17:00:00,decrease,-0.08,Negative,Trying wrap paper I submit hit hay Dang McDonalds core competencies
550,2009-02-09T17:00:00,decrease,-0.08,Negative,Im craving McDonalds
551,2009-02-09T17:00:00,decrease,-0.08,Negative,MCDonalds
552,2009-02-09T17:00:00,decrease,-0.08,Positive,Tired everyone getting sick time Its pretty easy Eat fruits vegetables McDonalds 5meat pizzas
553,2009-02-09T17:00:00,decrease,-0.08,Positive,Yeah husband always said McDonalds good coffee I dont know thinks new brew
554,2009-02-09T17:00:00,decrease,-0.08,Positive,The irony hot chick McDonalds ad eat Quarter Pounders wont hot chick much longer
555,2009-02-09T17:00:00,decrease,-0.08,Positive,McDonald ’ Really Just stop grammys
556,2009-02-09T17:00:00,decrease,-0.08,Negative,No We went McDonalds
557,2009-02-09T17:00:00,decrease,-0.08,Negative,stupid go rain get McDonalds least She thanks friends offers get
558,2009-02-09T17:00:00,decrease,-0.08,Positive,I eat good amount McDonalds never makes happy folks commercials
559,2009-02-09T17:00:00,decrease,-0.08,Negative,The hell Os Mutantes McDonalds commercial
560,2009-02-09T17:00:00,decrease,-0.08,Positive,Best McDonalds commercial ever
561,2009-02-09T17:00:00,decrease,-0.08,Negative,Allow say fuck Mcdonalds tainting Os Mutantes like Punks
562,2009-02-09T17:00:00,decrease,-0.08,Negative,Why Os Mutantes McDonalds commercial
563,2009-02-09T17:00:00,decrease,-0.08,Positive,Os Mutantes McDonalds commercial FREAKING AWESOME
564,2009-02-09T17:00:00,decrease,-0.08,Negative,might crawl bed fetch McDonaldsshe needs
565,2009-02-09T17:00:00,decrease,-0.08,Positive,Gearing holiday party tonight Il Fornaio Cucina Italiana drinkin milk shake viva McDonalds
566,2009-02-09T17:00:00,decrease,-0.08,Negative,On way office saw new McDonalds branch front Heeren What good move
567,2009-02-09T17:00:00,decrease,-0.08,Positive,Haha Im thankful McDonalds french fries
568,2009-02-09T17:00:00,decrease,-0.08,Negative,For record I didnt eat McDonalds plane Just saying shouldnt
569,2009-02-09T17:00:00,decrease,-0.08,Positive,Given current earnings report I think I read Everything I Know About Business I Learned McDonalds
570,2009-02-09T17:00:00,decrease,-0.08,Negative,wishes McDonalds delivered
571,2009-02-09T17:00:00,decrease,-0.08,Positive,The 2 McDonalds never cease reliable hangover treatment Thank goodness ability sit
572,2009-02-09T17:00:00,decrease,-0.08,Negative,forgot mention Taiwans McDonalds male recycling one one
573,2009-02-09T17:00:00,decrease,-0.08,Negative,At McDonalds Lack appetizing options lack sleep wow hard decide
574,2009-02-09T17:00:00,decrease,-0.08,Positive,yeah KNOW bastion health McDonalds
575,2009-02-09T17:00:00,decrease,-0.08,Negative,Ugh somebody remind never eat mcdonalds Talk eating much
576,2009-02-09T17:00:00,decrease,-0.08,Negative,really want stop McDonalds I really shouldnt Lord help
577,2009-02-09T17:00:00,decrease,-0.08,Negative,Protip Dont eat McDonalds plane
578,2009-02-09T17:00:00,decrease,-0.08,Negative,Forgot debit card McDonalds breakfast trip Maybe tomorrow
579,2009-02-09T17:00:00,decrease,-0.08,Negative,Decided going They charge little drinks Seriously Bojangles medium McDonalds Super Sized
580,2009-02-09T17:00:00,decrease,-0.08,Positive,I highly doubt normal excited McDonalds extra value meal Sunday night
581,2009-02-09T17:00:00,decrease,-0.08,Positive,Gon na shower wear kickass corporate attire buy breakfast Mcdonalds commute job exam LONG DAY
582,2009-02-09T17:00:00,decrease,-0.08,Positive,Nicest McDonalds Truly oxymoron brazenly exposing I stand Truly frightening pic given menu
583,2009-02-09T17:00:00,decrease,-0.08,Negative,What deal And airline food Come For price ticket I could eat McDonalds month Am I right
584,2009-02-09T17:00:00,decrease,-0.08,Positive,Off McDonalds xP Yay
585,2009-02-09T17:00:00,decrease,-0.08,Positive,Did u know McDonald ’ largest purchaser apples restaurant industry averaging 50 million per year I like slices
586,2009-02-09T17:00:00,decrease,-0.08,Negative,I want white hot chocolate bad Funny mom said thing McDonalds machine
587,2009-02-09T17:00:00,decrease,-0.08,Negative,Well I get really bent McDonalds ice cream machine broken I feel pain
588,2009-02-09T17:00:00,decrease,-0.08,Positive,Stopping McDonalds get fries sweet tea
589,2009-02-09T17:00:00,decrease,-0.08,Positive,enjoyed first Shamrock Shake 09 I shocked McDonalds February usually wait til March
590,2009-02-09T17:00:00,decrease,-0.08,Positive,Honestluy McDonalds coffee better Petes  Starbucks
591,2009-02-09T17:00:00,decrease,-0.08,Negative,I random thought ever happened McDonalds pizza
592,2009-02-09T17:00:00,decrease,-0.08,Positive,A little boy McDonalds blew Schuyler went introduced device Can I call 9 year old boy dick
593,2009-02-09T17:00:00,decrease,-0.08,Positive,dont forget go Spanish steps Rome The luxurious mcdonalds youll ever see Beautiful area
594,2009-02-09T17:00:00,decrease,-0.08,Negative,Yikes Just calculated nutrition McDonalds breakfast I try occasionally 770 calories 47 grams fat Barf
595,2009-02-09T17:00:00,decrease,-0.08,Positive,McDonald ’ profits beat expectations Worldwide samestore sales growth lower NovDec Last year Sales Germany China
596,2009-02-09T17:00:00,decrease,-0.08,Positive,McDonald ’ profits beat expectations But worldwide samestore sales growth lower NovDec Last year Sales Germany China
597,2009-02-09T17:00:00,decrease,-0.08,Negative,Huge McDonalds nugget craving Had stop drive thru Ugh
598,2009-02-09T17:00:00,decrease,-0.08,Negative,Sissy still isnt feeling well She even turned McDonalds
599,2009-02-09T17:00:00,decrease,-0.08,Positive,watchin Cavs Laker game Yeeee boyeee But Cavs endorsed Mcdonalds Lmao
600,2016-07-08T17:00:00,neutral,0.01,Negative,I ridiculous addiction Diet Coke McDonalds I hate 🌚
601,2016-07-08T17:00:00,neutral,0.01,Positive,RT Honestly chick fil breakfast day instead McDonalds
602,2016-07-08T17:00:00,neutral,0.01,Positive,Theres poke stop McDonalds Fuck yeah hahha
603,2016-07-08T17:00:00,neutral,0.01,Positive,McDonalds breakfast always fucking good
604,2016-07-08T17:00:00,neutral,0.01,Negative,Im gunna eat fucking McDonalds fucking merry today
605,2016-07-08T17:00:00,neutral,0.01,Negative,Deffo not🙈 McDonalds trip neededbut Im bit scared reversing driver howdidipass
606,2016-07-08T17:00:00,neutral,0.01,Positive,The best bagel sandwich Steak Egg Cheese breakfast bagel McDonalds breakfast Mmmm delicious
607,2016-07-08T17:00:00,neutral,0.01,Negative,Fuck McDonalds
608,2016-07-08T17:00:00,neutral,0.01,Negative,customer asks UNsweat tea three different times means want TEA WITHOUT SUGAR Smh
609,2016-07-08T17:00:00,neutral,0.01,Positive,The McDonalds Edgmont Avenue gym 😂😂😂
610,2016-07-08T17:00:00,neutral,0.01,Positive,I honestly say I like job McDonalds I fw everybody
611,2016-07-08T17:00:00,neutral,0.01,Negative,LOL tell I idea 😂 Take McDonalds use app coupons fucking dead 😂
612,2016-07-08T17:00:00,neutral,0.01,Positive,hope McDonalds still serving breakfast 😕
613,2016-07-08T17:00:00,neutral,0.01,Negative,Im get McDonalds first time I months😷
614,2016-07-08T17:00:00,neutral,0.01,Negative,fuck McDonalds 😂😭😭😭😭
615,2016-07-08T17:00:00,neutral,0.01,Positive,McDonalds best sweet tea Idc anyone says
616,2016-07-08T17:00:00,neutral,0.01,Negative,I ate break fast McDonalds morning I think got kind Shit makes Dick hard
617,2016-07-08T17:00:00,neutral,0.01,Negative,McDonalds disgusting
618,2016-07-08T17:00:00,neutral,0.01,Negative,Spending last day America month American things like eating McDonalds amp waking news mass shootings
619,2016-07-08T17:00:00,neutral,0.01,Negative,To McDonalds employee gave free Sprite I forgot debit card Thank
620,2016-07-08T17:00:00,neutral,0.01,Negative,RT Im 510 I weigh 45 kilograms Anyone charges Fat Tax I buy food McDonalds ashamed
621,2016-07-08T17:00:00,neutral,0.01,Positive,RT I dont care anyone says Chocolate chip cookies McDonalds best 😂
622,2016-07-08T17:00:00,neutral,0.01,Negative,RT Im 510 I weigh 45 kilograms Anyone charges Fat Tax I buy food McDonalds ashamed
623,2016-07-08T17:00:00,neutral,0.01,Negative,RT Im 510 I weigh 45 kilograms Anyone charges Fat Tax I buy food McDonalds ashamed
624,2016-07-08T17:00:00,neutral,0.01,Positive,Rosa got excited thinking brought McDonalds 😂 lmfao
625,2016-07-08T17:00:00,neutral,0.01,Negative,McDonalds
626,2016-07-08T17:00:00,neutral,0.01,Negative,RT saltier McDonalds french fry rn
627,2016-07-08T17:00:00,neutral,0.01,Positive,I live McDonalds curry sauce
628,2016-07-08T17:00:00,neutral,0.01,Negative,McDonalds trash
629,2016-07-08T17:00:00,neutral,0.01,Positive,free fries Friday McDonalds I cant eat 😭😭😭
630,2016-07-08T17:00:00,neutral,0.01,Negative,Mcdonalds 😋😋
631,2016-07-08T17:00:00,neutral,0.01,Positive,I feel like I need make time Heather McDonalds new book
632,2016-07-08T17:00:00,neutral,0.01,Negative,RT miss elementary school days would doctors appointment come back school flexing McDonalds som…
633,2016-07-08T17:00:00,neutral,0.01,Negative,After 2 week making inclusive McDonalds pizza cake Ive doctors told Ive lost weight
634,2016-07-08T17:00:00,neutral,0.01,Negative,Its long since Ive McDonalds theyve changed packaging materials
635,2016-07-08T17:00:00,neutral,0.01,Negative,I wonder many police officers 4 year degree university I would guess less 10 educated like McDonalds employee
636,2016-07-08T17:00:00,neutral,0.01,Positive,RT Nick Weatherspoon assassin court Definite McDonalds All American candidate
637,2016-07-08T17:00:00,neutral,0.01,Negative,I want girl I go McDonalds Dorsett throat punch Charlene telling Carla sent
638,2016-07-08T17:00:00,neutral,0.01,Negative,Everyone writhing jealousy elevator bc I huge bag McDonalds And smells good
639,2016-07-08T17:00:00,neutral,0.01,Positive,McDonalds sweet tea saves lives
640,2016-07-08T17:00:00,neutral,0.01,Positive,RT best friend secured first flat fiancé drove mcdonalds last night play pokémon go
641,2016-07-08T17:00:00,neutral,0.01,Negative,Sinkhole partially swallows car outside Florida McDonalds know mean
642,2016-07-08T17:00:00,neutral,0.01,Positive,RT Never seen anyone Nandos McDonalds pick appropriate amount napkins youre cleaning burger no…
643,2016-07-08T17:00:00,neutral,0.01,Negative,So last night I physically resisted entering McDonalds hour later I downed ramen morning I ate cookie breakfast oops
644,2016-07-08T17:00:00,neutral,0.01,Negative,RT Im 510 I weigh 45 kilograms Anyone charges Fat Tax I buy food McDonalds ashamed
645,2016-07-08T17:00:00,neutral,0.01,Positive,one near McDonalds piney forest And pokèstop 👌🏽
646,2016-07-08T17:00:00,neutral,0.01,Positive,En mcdonalds
647,2016-07-08T17:00:00,neutral,0.01,Negative,saltier McDonalds french fry rn
648,2016-07-08T17:00:00,neutral,0.01,Positive,McDonalds loves rape regional classics
649,2016-07-08T17:00:00,neutral,0.01,Negative,RT Im 510 I weigh 45 kilograms Anyone charges Fat Tax I buy food McDonalds ashamed
650,2016-07-08T17:00:00,neutral,0.01,Positive,Nick Weatherspoon assassin court Definite McDonalds All American candidate
651,2016-07-08T17:00:00,neutral,0.01,Negative,RT Im 510 I weigh 45 kilograms Anyone charges Fat Tax I buy food McDonalds ashamed
652,2016-07-08T17:00:00,neutral,0.01,Negative,We used finesse tf McDonalds Campbellsville Werent paying shit lmao
653,2016-07-08T17:00:00,neutral,0.01,Positive,RT Never seen anyone Nandos McDonalds pick appropriate amount napkins youre cleaning burger no…
654,2016-07-08T17:00:00,neutral,0.01,Negative,RT Im 510 I weigh 45 kilograms Anyone charges Fat Tax I buy food McDonalds ashamed
655,2016-07-08T17:00:00,neutral,0.01,Positive,RT I dont care anyone says Chocolate chip cookies McDonalds best 😂
656,2016-07-08T17:00:00,neutral,0.01,Negative,The McDonalds Wellington probably slowest fast food place
657,2016-07-08T17:00:00,neutral,0.01,Negative,I McDonalds today 6483028 years
658,2016-07-08T17:00:00,neutral,0.01,Negative,Today I feeling motivated lose weight I also feeling motivated 20 chicken nuggets I got McDonalds
659,2016-07-08T17:00:00,neutral,0.01,Negative,Thing though Im hungry promised could McDonalds tonightbut I dont wan na wake
660,2016-07-08T17:00:00,neutral,0.01,Negative,RT Prowling streets looking receptive bodies parasite stopped dead sight McDonalds restaurant fp…
661,2016-07-08T17:00:00,neutral,0.01,Negative,Pretty sad skip going McDonalds stay home watch Greys anatomy😁😁
662,2016-07-08T17:00:00,neutral,0.01,Negative,day trip man And dining hall isnt gym go McDonalds something
663,2016-07-08T17:00:00,neutral,0.01,Positive,RT I pulling McDonalds day somebody pulled past playing party dope You t…
664,2016-07-08T17:00:00,neutral,0.01,Negative,McDonalds need hot sign like Krispy Kreme I know Wassup 🙄
665,2016-07-08T17:00:00,neutral,0.01,Positive,McDonalds breakfast splash Chinese today hasnt exactly healthiest days
666,2016-07-08T17:00:00,neutral,0.01,Positive,thx God McDonalds wifi
667,2016-07-08T17:00:00,neutral,0.01,Negative,RT miss elementary school days would doctors appointment come back school flexing McDonalds som…
668,2016-07-08T17:00:00,neutral,0.01,Negative,I want McDonalds
669,2016-07-08T17:00:00,neutral,0.01,Negative,For fucking Gods sake McDonalds getting worse The burgers shit fuck theyre late fuck
670,2016-07-08T17:00:00,neutral,0.01,Negative,interesting logic would McDonalds employee taxes GOPlogic
671,2016-07-08T17:00:00,neutral,0.01,Positive,Yasssssss McDonalds say fries matter ill boycott I cant get behind 😩
672,2016-07-08T17:00:00,neutral,0.01,Positive,guys vist Japan Apparently Pokemon McDonalds 😍
673,2016-07-08T17:00:00,neutral,0.01,Positive,Pokemon Go addictive Almost caught Charizard McDonalds drive
674,2016-07-08T17:00:00,neutral,0.01,Negative,Idk I craving McDonalds breakfast morning
675,2016-07-08T17:00:00,neutral,0.01,Positive,RT I want fries McDonalds thats thing I eat 😢
676,2016-07-08T17:00:00,neutral,0.01,Negative,All coverup media trying distract mcrib coming back McDonalds
677,2016-07-08T17:00:00,neutral,0.01,Negative,I McDonalds 😭
678,2016-07-08T17:00:00,neutral,0.01,Negative,Im 510 I weigh 45 kilograms Anyone charges Fat Tax I buy food McDonalds ashamed
679,2016-07-08T17:00:00,neutral,0.01,Negative,I hate McDonalds dont put salt da fries I want da fries hot amp salty af df
680,2016-07-08T17:00:00,neutral,0.01,Positive,best friend secured first flat fiancé drove mcdonalds last night play pokémon go
681,2016-07-08T17:00:00,neutral,0.01,Positive,best part waking 500 ever morning I dont ever wait line breakfast McDonalds ❤️😬
682,2016-07-08T17:00:00,neutral,0.01,Negative,McDonalds train illegal weather The stench overwhelming
683,2016-07-08T17:00:00,neutral,0.01,Negative,RT miss elementary school days would doctors appointment come back school flexing McDonalds som…
684,2016-07-08T17:00:00,neutral,0.01,Positive,I want McDonalds breakfast 😋
685,2016-07-08T17:00:00,neutral,0.01,Negative,go rob McDonalds
686,2016-07-08T17:00:00,neutral,0.01,Negative,Who wants eat McDonalds
687,2016-07-08T17:00:00,neutral,0.01,Negative,RT miss elementary school days would doctors appointment come back school flexing McDonalds som…
688,2016-07-08T17:00:00,neutral,0.01,Negative,I want fries McDonalds thats thing I eat 😢
689,2016-07-08T17:00:00,neutral,0.01,Negative,Since sausage biscuit McDonalds 1 anymore 🙃
690,2016-07-08T17:00:00,neutral,0.01,Negative,The thought McDonalds makes wan na throw
691,2016-07-08T17:00:00,neutral,0.01,Negative,Dont good day make good day crazy homeless dude McDonalds
692,2016-07-08T17:00:00,neutral,0.01,Negative,So hungry Im actually debating going McDonalds I hate McDonalds
693,2016-07-08T17:00:00,neutral,0.01,Positive,I McDonalds saw
694,2016-07-08T17:00:00,neutral,0.01,Positive,Love McDonalds
695,2016-07-08T17:00:00,neutral,0.01,Negative,Just McDonalds n Im obese outfit Girl problems
696,2016-07-08T17:00:00,neutral,0.01,Positive,RT I want chick fil whataburger Burger King McDonalds wingstop
697,2016-07-08T17:00:00,neutral,0.01,Positive,Lady McDonalds tells Im beautiful Ashlynn follows usually people tell Im beautiful
698,2016-07-08T17:00:00,neutral,0.01,Negative,There bigger let trying fill McDonalds craving Skinny Minnies shake 🙄 🍔🍟🍼
699,2016-07-08T17:00:00,neutral,0.01,Negative,Just accidentally cut front lit 7 yo girl McDonalds gawn tae hell
700,2007-05-25T17:00:00,neutral,0.01,Positive,mcdonalds chicken biscuits tasty indigestion
701,2007-05-25T17:00:00,neutral,0.01,Positive,Oohhh daughter ran McDonalds breakfast Cool
702,2007-05-25T17:00:00,neutral,0.01,Negative,Avoiding McDonalds downstairs
703,2007-05-25T17:00:00,neutral,0.01,Positive,Definition irony The best apples town McDonalds drive
704,2007-05-25T17:00:00,neutral,0.01,Negative,nbsp410 PM going home stop McDonalds pick cheeseburger Lindsay unclear speech please listen
705,2007-05-25T17:00:00,neutral,0.01,Positive,speaking Shrek McDonalds theyre advertising swamp sludge mcflurry supposed sound appetizing
706,2007-05-25T17:00:00,neutral,0.01,Positive,gettin ready go McDonalds breakfast
707,2007-05-25T17:00:00,neutral,0.01,Negative,Theres sad feeling specific eating salad McDonalds Trying think name
708,2007-05-25T17:00:00,neutral,0.01,Positive,Damn I always forget fing delicious McDonalds breakfast Two hash browns biscuit yummy
709,2007-05-25T17:00:00,neutral,0.01,Positive,Getting dressed minutes going McDonalds catch breakfast rare event yet joyous one Mmmmm
710,2007-05-25T17:00:00,neutral,0.01,Positive,Waiting lunch mcdonalds L32746
711,2007-05-25T17:00:00,neutral,0.01,Positive,What kind McDonalds food claiming “ quite nice ”
712,2007-05-25T17:00:00,neutral,0.01,Positive,Mcdonalds food quite nice shocker
713,2007-05-25T17:00:00,neutral,0.01,Negative,McDonalds lie
714,2007-05-25T17:00:00,neutral,0.01,Positive,Chipotle McDonalds Company
715,2007-05-25T17:00:00,neutral,0.01,Positive,McDonalds breakfast burritos far delicious
716,2007-05-25T17:00:00,neutral,0.01,Positive,LForrest City AR eating bfast McDonalds
717,2007-05-25T17:00:00,neutral,0.01,Positive,Need 2 McDonalds Happy Meals complete Shrek 3rd toy collection Need Shrek Fiona
718,2007-05-25T17:00:00,neutral,0.01,Negative,Watching Super Size Me Makes want go get McDonalds
719,2007-05-25T17:00:00,neutral,0.01,Negative,Thinking mcdonalds Probably seventh time since leaving work three hours ago
720,2007-05-25T17:00:00,neutral,0.01,Negative,At McDonalds trying get work done
721,2007-05-25T17:00:00,neutral,0.01,Negative,mcdonalds I mean come foods bad bad
722,2007-05-25T17:00:00,neutral,0.01,Positive,suspicious package found newspaper stand front McDonald ’ 3880 Pacific Coast Highway sheriff ’ bomb squad uni
723,2007-05-25T17:00:00,neutral,0.01,Positive,thinking McDonalds breakfast
724,2007-05-25T17:00:00,neutral,0.01,Positive,Yummm Lunch Microsoft field rep Lonestar Steakhouse Steak beats McDonalds lunch anyday
725,2007-05-25T17:00:00,neutral,0.01,Positive,8 year old kids finds weed pipe lighter mcdonalds happy meal
726,2007-05-25T17:00:00,neutral,0.01,Negative,Lacking alternatives lunch McDonalds Could done reverse puking instead
727,2007-05-25T17:00:00,neutral,0.01,Positive,Just ate Southwest Grilled Chicken Salad McDonalds waaay YUM Myr I lunch buddies across miles
728,2007-05-25T17:00:00,neutral,0.01,Positive,salad mcdonalds lunch
729,2007-05-25T17:00:00,neutral,0.01,Negative,Sad McDonalds doesnt serve ice cream morning
730,2007-05-25T17:00:00,neutral,0.01,Positive,At McDonalds Young Life
731,2007-05-25T17:00:00,neutral,0.01,Positive,So stop mcdonalds get something drink green straws Is shrek really influential
732,2007-05-25T17:00:00,neutral,0.01,Negative,If sold dress belts McDonalds drivethru I left mine home 200 miles away No one notice
733,2007-05-25T17:00:00,neutral,0.01,Positive,Actually eating McDonalds Once year forgivable isnt
734,2007-05-25T17:00:00,neutral,0.01,Negative,The McDonalds near house worst long lines slow
735,2007-05-25T17:00:00,neutral,0.01,Negative,2nd dream I went McDonalds odered big mac small fries drink tried sell A Scanner Darkly toys
736,2007-05-25T17:00:00,neutral,0.01,Negative,Back Liang Court McDonalds
737,2007-05-25T17:00:00,neutral,0.01,Negative,disappointed shake machine McDonalds broken I couldnt green mint Shrek Shake
738,2007-05-25T17:00:00,neutral,0.01,Positive,channeling Dana Carveys Church Lady Could McDonalds Satan Fast Food
739,2007-05-25T17:00:00,neutral,0.01,Negative,Theyre saying officially according fast food study McDonalds fries picked best63 percent said theyre better
740,2007-05-25T17:00:00,neutral,0.01,Negative,ate McDonalds hash brown Bad April
741,2007-05-25T17:00:00,neutral,0.01,Positive,Gettting Hello Kitty Stamped daughter thanks McDonalds
742,2007-05-25T17:00:00,neutral,0.01,Positive,breaking selfimposed McDonalds exile try one taco salads dont worry bikini season bikini
743,2007-05-25T17:00:00,neutral,0.01,Positive,McDonalds I ordered new chicken menu recent commercial Heidi Klum The food looked lot better behind
744,2007-05-25T17:00:00,neutral,0.01,Negative,Well twitters back online The annoying cats gone And craving Chinese food I think Ill McDonalds instead
745,2007-05-25T17:00:00,neutral,0.01,Positive,Without limitation McDonalds exclusive ownership present future existing rights Submission every kind n
746,2007-05-25T17:00:00,neutral,0.01,Positive,Walking McDonalds get cheeseburgers
747,2007-05-25T17:00:00,neutral,0.01,Negative,The woman McDonalds screwed didnt realize woman already made shake I got second one free
748,2007-05-25T17:00:00,neutral,0.01,Positive,developed fondness McDonalds new iced coffee
749,2007-05-25T17:00:00,neutral,0.01,Negative,Did miss McDonalds calling thoroughly enjoyed handing balloons battling pop machine
750,2007-05-25T17:00:00,neutral,0.01,Negative,Took walk McDonalds try take edge
751,2007-05-25T17:00:00,neutral,0.01,Positive,developing hypoglycemia mcdonalds sweet tea
752,2007-05-25T17:00:00,neutral,0.01,Negative,Something air smells like McDonalds hashbrowns Its making hungry
753,2007-05-25T17:00:00,neutral,0.01,Negative,something wrong yet right McDonalds McGriddles
