id,date,class,sentiment,text
587,2013-01-28T17:00:00,decrease,Positive,This low point life top suggested pages like facebook Lidl
588,2013-01-28T17:00:00,decrease,Negative,go facebook account boring im facebook always miss best bits
589,2013-01-28T17:00:00,decrease,Negative,RT sad facebook getting followers really
590,2013-01-28T17:00:00,decrease,Positive,RT Twitter Tumblr Facebook e Instagram Las 4 vidas de todos
591,2013-01-28T17:00:00,decrease,Positive,RT As woman becomes successful less liked Sheryl Sandberg Facebook COO Except John Kerry like
592,2013-01-28T17:00:00,decrease,Negative,Why Levie Facebook
593,2013-01-28T17:00:00,decrease,Negative,oh nevermind cuz saw something facebook 10tv said lockdown
594,2013-01-28T17:00:00,decrease,Negative,miss l mobile etsraa2f whatsapp Facebook
595,2013-01-28T17:00:00,decrease,Positive,RT Head Facebook MixersMonday challenge Mixers HQ x Ps Heres little clue could
596,2013-01-28T17:00:00,decrease,Positive,RT tirame por facebook pa mandayela
597,2013-01-28T17:00:00,decrease,Negative,post Facebook see anyone wants HAHAHAHHAHAHAHAH kidding thats embarrassing
598,2013-01-28T17:00:00,decrease,Positive,My boss likes creep Facebook accounts Thank god doesnt twitter 😳
599,2013-01-28T17:00:00,decrease,Negative,Mom Why putting hash tags Facebook No Just
600,2014-05-28T17:00:00,neutral,Negative,Theres crying Twitter thats Facebook account
601,2014-05-28T17:00:00,neutral,Negative,sorry BOO dont got ta facebook
602,2014-05-28T17:00:00,neutral,Positive,please tell youre wests Facebook I got asked wasnt real gtlt
603,2014-05-28T17:00:00,neutral,Positive,story Maya Angelou facebook really inspirational great post Thanks
604,2014-05-28T17:00:00,neutral,Negative,que mal que anda facebook
605,2014-05-28T17:00:00,neutral,Positive,Hello Thanks follow Check us Facebook southerncurvesspirits Savannahvodka
606,2014-05-28T17:00:00,neutral,Negative,You praying good lord stairs reaching AA like every alcohol post facebookTySmikleisanAlcoholic
607,2014-05-28T17:00:00,neutral,Negative,28th May 2nd message Facebook Asian Soccer Ninja Basically nothing happening tonight
608,2014-05-28T17:00:00,neutral,Negative,well thats IT Facebook ALL GONE phone amp tablet How monstrous Recording home convos phone mic OMG
609,2014-05-28T17:00:00,neutral,Positive,wow notnotmag hihintay sa reply ng aso parang Text lang haparang tweeter facebook lang haWalangNaitulong
610,2014-05-28T17:00:00,neutral,Positive,loom bands facebook makes want loom band
611,2014-05-28T17:00:00,neutral,Positive,Use facebook order cure thine whereabouts professional multilateral trade kXSCKnC
612,2014-05-28T17:00:00,neutral,Positive,Facebook workingbored
613,2014-05-28T17:00:00,neutral,Negative,Facebook seems useless summer tbh
614,2014-05-28T17:00:00,neutral,Negative,Itamp8217s raining Itamp8217s pouring Facebook boring Iamp8217m bored death Iamp8217m going bed hopefully weamp8217l
615,2014-05-28T17:00:00,neutral,Positive,I friends mom facebook Too funny 😂
616,2014-05-28T17:00:00,neutral,Positive,Keep getting candy crush game requests Facebook I wonder
617,2014-05-28T17:00:00,neutral,Positive,RT Today start 6 day workingtogether tour across Commonwealth Be sure follow along Facebook …
618,2014-05-28T17:00:00,neutral,Negative,goes facebook sees something stupid gross remembers doesnt go facebook
619,2014-05-28T17:00:00,neutral,Negative,Seems like started someone Facebook RT Vusani Is someones idea sick joke
620,2014-05-28T17:00:00,neutral,Negative,looking old facebook photos like im begging feel bad
621,2014-05-28T17:00:00,neutral,Positive,Facebook scale back amount thirdparty contents Facebookowned Instagrams Really smart Zuck…
622,2014-05-28T17:00:00,neutral,Positive,Twitter pe sab celebsInstagram pe sab photographers Soundcloud pe sab singers Facebook pe sab cool dudes Aur real life mei sab chutiye
623,2014-05-28T17:00:00,neutral,Positive,Watch Beyonce write John Mayers XO Facebook Instagram
624,2014-05-28T17:00:00,neutral,Positive,Could like Facebook info Just post wall something nonchalant like HidingInPlainSight
625,2014-05-28T17:00:00,neutral,Negative,QuieroApretarUnBotonY que se habra Facebook Twitter Youtube Ask
626,2014-05-28T17:00:00,neutral,Positive,RT All On My Facebook 😒
627,2014-05-28T17:00:00,neutral,Positive,arrange stickers anyways youd like P msg us Facebook
628,2014-05-28T17:00:00,neutral,Negative,I wonder people Facebook know Maya Angelou died Id tell em I dont want account reported
629,2014-05-28T17:00:00,neutral,Negative,Its hard unplug Cant completely Hello Facebook amp Instagram But need offline time loved ones
630,2014-05-28T17:00:00,neutral,Positive,Facebook RT IndonesiaHEBATmilikkita Twitter Instagram Facebook
631,2014-05-28T17:00:00,neutral,Negative,I use write gayest statuses Facebook apparently
632,2014-05-28T17:00:00,neutral,Positive,yes facebook If u youl get sumthin
633,2014-05-28T17:00:00,neutral,Positive,RT virtual Theres probably game called going outside play Facebook
634,2014-05-28T17:00:00,neutral,Positive,twitters new update looks like old facebook looks like new facebook
635,2014-05-28T17:00:00,neutral,Negative,delicia blocked Facebook 😂😂👏
636,2014-05-28T17:00:00,neutral,Negative,Sorry spamming facebook timelines 😅
637,2014-05-28T17:00:00,neutral,Positive,Have heard scholarship lottery Visit Facebook page information BramsonORTCollege
638,2014-05-28T17:00:00,neutral,Positive,Be sure follow UNCFNola Facebook Twitter Instagram uncf
639,2014-05-28T17:00:00,neutral,Positive,RT OK Im deleting tweet I saw many many posts Facebook gone pall…
640,2014-05-28T17:00:00,neutral,Positive,Especially Facebook people add anyone Im like thats last bastion XD
641,2014-05-28T17:00:00,neutral,Negative,Just delete Facebook I went pictures ashamed
642,2014-05-28T17:00:00,neutral,Positive,omg Justin twitter aka facebook
643,2014-05-28T17:00:00,neutral,Positive,Facebook notified thats birthday I know partying heaven💕 Ill see soon friend
644,2014-05-28T17:00:00,neutral,Positive,IM REFRESHING FACEBOOK PAGE AND I DONT SEE ANYTHING
645,2014-05-28T17:00:00,neutral,Positive,Whenever someone writes Please like page uses quotations around like I think Dr Evil macarena hip
646,2014-05-28T17:00:00,neutral,Positive,Looking back old Facebook photos crack 😂
647,2014-05-28T17:00:00,neutral,Positive,RT Today start 6 day workingtogether tour across Commonwealth Be sure follow along Facebook …
648,2014-05-28T17:00:00,neutral,Positive,People change twitter names birthday dates please go back facebook miss
649,2014-05-28T17:00:00,neutral,Positive,KORS loved fansHas 13M Facebook fans double larger rival COH 53M KATE 15M Tory Burch ’ 1M leader
650,2014-05-28T17:00:00,neutral,Positive,Just let people get Facebook yeah Its thing CB thing
651,2014-05-28T17:00:00,neutral,Negative,So Iran summons Mark Zuckerberg court privacy concerns I laughed loud Facebook
652,2014-05-28T17:00:00,neutral,Positive,Today start 6 day workingtogether tour across Commonwealth Be sure follow along Facebook Instagram
653,2014-05-28T17:00:00,neutral,Positive,Do You Think Google Inc Facebook Inc Apple Inc Know More About You
654,2014-05-28T17:00:00,neutral,Positive,yeah added Facebook
655,2014-05-28T17:00:00,neutral,Positive,okay I forgot share two nights ago one facebook friends posted family photos taken walmart aisle hahaha
656,2014-05-28T17:00:00,neutral,Positive,“ Found swattys son Facebook shirtless pics ” I saw hallway😍
657,2014-05-28T17:00:00,neutral,Negative,Want WIN zBoost Mobile1 cell phone signal boosterLike zBoost Facebook amp answer Where Are You Going ON THE ROAD
658,2014-05-28T17:00:00,neutral,Negative,Culling friends Facebook cant spell missed mist
659,2014-05-28T17:00:00,neutral,Positive,RT Yesterday Facebook dude told stop speaking truth cause one wants hear listen I cant help…
660,2014-05-28T17:00:00,neutral,Negative,RT Sono tourdates MASSIVE announcement come later I guessnothing appeared Facebook yet
661,2014-05-28T17:00:00,neutral,Positive,Dude Facebook got many sexy dudes tho
662,2014-05-28T17:00:00,neutral,Positive,All On My Facebook 😒
663,2014-05-28T17:00:00,neutral,Negative,Reading old messages wondering changed YOUR FACEBOOK Nothing changed LOL dizzy
664,2014-05-28T17:00:00,neutral,Positive,The awkward moment teacher asks dating someone Facebook
665,2014-05-28T17:00:00,neutral,Negative,Bye kik facebook tw snapchat vineigtelegramtumblrmessenger apagare el cel✌👌a ver que pasa
666,2014-05-28T17:00:00,neutral,Positive,hit Elgin marsh Facebook
667,2014-05-28T17:00:00,neutral,Positive,My daddy Talkin know men work hospital like wow mr Turner daughter need add Facebook 😩😂😩
668,2014-05-28T17:00:00,neutral,Negative,khalifa amer check id facebookkhalifa amer
669,2014-05-28T17:00:00,neutral,Negative,I JUST GOT A HEART ATTACK BC I THOUGHT IT WAS ON FACEBOOK
670,2014-05-28T17:00:00,neutral,Positive,Now playing Dont Let Me Be Misunderstood The Animals Like us Facebook WSKIDRadio
671,2014-05-28T17:00:00,neutral,Positive,ohwell could please tweet link facebook page thank
672,2014-05-28T17:00:00,neutral,Positive,dyes hair red OMG mean Facebook official
673,2014-05-28T17:00:00,neutral,Positive,Facebook shot
674,2014-05-28T17:00:00,neutral,Negative,RT It ’ wrong say market curation Rather missed Facebook Twitter already captu…
675,2014-05-28T17:00:00,neutral,Negative,A Road Rage study finds biggest irritant slow people refuse move right frustration Republicans facebook
676,2014-05-28T17:00:00,neutral,Positive,Tipico Twitter tiene Facebook Y Facebook tiene Twitter D
677,2014-05-28T17:00:00,neutral,Positive,RT I like people never talked communicated high school try add Facebook
678,2014-05-28T17:00:00,neutral,Negative,I hate seeing political posts Facebook arent true
679,2014-05-28T17:00:00,neutral,Negative,right Hed stare disdainfully Facebook Dat blank look 😑
680,2014-05-28T17:00:00,neutral,Negative,Get head Im reading call dat shit Facebook
681,2014-05-28T17:00:00,neutral,Negative,Things see facebook Sibusiso Gwiliza shakes Khungwane past Pls guys let knw
682,2014-05-28T17:00:00,neutral,Negative,Whats Facebook Cant see anything
683,2014-05-28T17:00:00,neutral,Positive,unbelievable I unreal video Facebook soml u put
684,2014-05-28T17:00:00,neutral,Positive,I If site still publishing content Facebook locking away members get fucked hear
685,2014-05-28T17:00:00,neutral,Positive,First thing I saw Facebook Zayn Louis news Like hell
686,2014-05-28T17:00:00,neutral,Positive,Facebook Platform God used draw people
687,2014-05-28T17:00:00,neutral,Negative,Wish brogan would stop sending FarmVille invites Facebook
688,2014-05-28T17:00:00,neutral,Negative,I dont understand Facebook Whats point many friends I get see fraction friends posts
689,2014-05-28T17:00:00,neutral,Positive,NO sponsored Facebook website I NOT want see Unique Engagement Rings
690,2014-05-28T17:00:00,neutral,Positive,Take look official I AM WOMAN Facebook forum page
691,2014-05-28T17:00:00,neutral,Positive,Facebook currently running 35 Apps across App Store amp Google Play Google 151 Microsoft 132 King 30 EA 1122
692,2014-05-28T17:00:00,neutral,Negative,I know dearjust got back work first thing Facebook shakes sad
693,2014-05-28T17:00:00,neutral,Positive,Me Ty legit conversation Facebook chat right lol
694,2014-05-28T17:00:00,neutral,Positive,RT Remember used get annoying bragfilled annual Xmas letters Facebook gives people way send the…
695,2014-05-28T17:00:00,neutral,Negative,Nick IT worker Ive phone past 30 min sound hot Im sad I cant find Facebook
696,2014-05-28T17:00:00,neutral,Negative,3 months I still dont miss facebook
697,2014-05-28T17:00:00,neutral,Positive,Dear Thank changing page layouts AGAIN amp making life hellYours sincerely A grumpy Senior Social Media Exec xx
698,2014-05-28T17:00:00,neutral,Positive,For example according Facebook feed today hitting girl sexual harassment
699,2014-05-28T17:00:00,neutral,Positive,RT new feature added Facebook mobile application ability listen conversationssoundsvoices phones mi…
700,2017-03-01T17:00:00,neutral,Positive,Check amazing video djleroy thing link amazing videos facebook page take look link 050201pm
701,2017-03-01T17:00:00,neutral,Positive,OH MY GOD THANK GOODNESS NO ONE ELSE CAN SEE MY day THING ON FACEBOOK AAAHHHH
702,2017-03-01T17:00:00,neutral,Positive,RT Something grown folks facebook I cant sometimes lol
703,2017-03-01T17:00:00,neutral,Positive,Hi guys Unreal save Would mind use Squawkas facebook page credit
704,2017-03-01T17:00:00,neutral,Positive,RT PanaloMOTO Nadine NadineLustre KCAPinoyStar Lets focus voting via Facebook amp KCA Website Please cooperate vote
705,2017-03-01T17:00:00,neutral,Positive,RT Gente live vai ser facebook
706,2017-03-01T17:00:00,neutral,Positive,FollowMe On Everything TwitterInstaGramFaceBookMySpaceYouTubeSoundCloudReverbNationDatPiffSnapC
707,2017-03-01T17:00:00,neutral,Positive,RT Kicking Afterschool Special style Intro Facebook Advertising panel SMWiAustin Its SRO
708,2017-03-01T17:00:00,neutral,Negative,RT Do ever read old Facebook messages want die embarrassing middle school bc
709,2017-03-01T17:00:00,neutral,Positive,RT Googles Facebooks business sell information YOU Your privacy far valuable anything cou…
710,2017-03-01T17:00:00,neutral,Negative,Facebook show much love I used get people back day lol people dont even talk smh
711,2017-03-01T17:00:00,neutral,Positive,RT The lovely kick Intro Facebook Advertising SMWiAustin
712,2017-03-01T17:00:00,neutral,Positive,watches one video Facebook tells everyone tequila solves problems
713,2017-03-01T17:00:00,neutral,Positive,RhymesayersSoundset facebook comments entertaining ever
714,2017-03-01T17:00:00,neutral,Positive,Bol That Girl Done Made The Whole Facebook Mad 😭😭
715,2017-03-01T17:00:00,neutral,Positive,Lmfao someone shoot exactly I dont like going Facebook 😑😒
716,2017-03-01T17:00:00,neutral,Negative,So aunts uncles fucking grandparents Facebook 😑
717,2017-03-01T17:00:00,neutral,Positive,How come I joined bunch horror groups Facebook starts suggest groups word pervert title
718,2017-03-01T17:00:00,neutral,Positive,Twitter like bar Facebook living room LinkedIn local chamber commerce quote
719,2017-03-01T17:00:00,neutral,Positive,RT Participating glitterashwednesday We want hear Share photos stories Facebook lgbt lgb…
720,2017-03-01T17:00:00,neutral,Positive,Placed Apple Facebook SingularityDK space Horsens 2k international students
721,2017-03-01T17:00:00,neutral,Negative,I really want delete Facebook grandmother plays Double Down Casino profileA LOT lol
722,2017-03-01T17:00:00,neutral,Positive,tem Facebook
723,2017-03-01T17:00:00,neutral,Positive,yo fellas ampampquotwowampampquot comment left girls facebook picture last year play
724,2017-03-01T17:00:00,neutral,Positive,hahahahahah loves facebook
725,2017-03-01T17:00:00,neutral,Positive,RT If tryna reach Facebook chat last place ever message Id quicker respond email
726,2017-03-01T17:00:00,neutral,Negative,Watch Bernie Sanders video Facebook Trumps speech last night
727,2017-03-01T17:00:00,neutral,Positive,Were live Facebook w Holy Eucharist Imposition Ashes We invite observation Holy Lent
728,2017-03-01T17:00:00,neutral,Negative,Fuck facebook memories🖕🖕🖕🖕
729,2017-03-01T17:00:00,neutral,Negative,Saracens vs Harlequins Wembley StadiumSaturday 8th April 2017Head UCFBSU Facebook page ticket information
730,2017-03-01T17:00:00,neutral,Positive,Googles Facebooks business sell information YOU Your privacy far valuable anything could charge
731,2017-03-01T17:00:00,neutral,Positive,Slowly Changing Twitter like I Facebook Its way Ill use ProTrump amp Start Blocking haters
732,2017-03-01T17:00:00,neutral,Positive,Straight guy asked friend I gay added Facebook…🤔
733,2017-03-01T17:00:00,neutral,Positive,RT This reminder delete Facebook account There always ways connect w familyampfriends wout making some…
734,2017-03-01T17:00:00,neutral,Negative,Somebody report Facebook account hacked
735,2017-03-01T17:00:00,neutral,Negative,RT I like texting political crap taken Facebook I hate KyStateRYS17 KyStateRYS17
736,2017-03-01T17:00:00,neutral,Negative,Websites Facebook Twitter YouTube banned China technology socialmedia fact
737,2017-03-01T17:00:00,neutral,Negative,Naaaa deffo need delete block weird people I Snapchat amp Facebook
738,2017-03-01T17:00:00,neutral,Negative,My colleague try live stream sentencing begins Free Press Facebook page Not sure reception
739,2017-03-01T17:00:00,neutral,Negative,Se actualizo facebook Es horrible 😡
740,2017-03-01T17:00:00,neutral,Positive,RT Hate Facebook shows updates day I look right stalker I like something 😅
741,2017-03-01T17:00:00,neutral,Negative,I saw Facebook post selling Jordans mint condition 15 Lmaooooo 😂😂😂💀💀gtfo
742,2017-03-01T17:00:00,neutral,Positive,repost Preston North End Forum Facebook guys massive respect gesture
743,2017-03-01T17:00:00,neutral,Positive,I posted thing Facebook Well anyone goes isnt star everyone throw face
744,2017-03-01T17:00:00,neutral,Positive,true lmao mama stalks Facebook 😂
745,2017-03-01T17:00:00,neutral,Positive,RT Lent must really tough time year Rick Astley Joke shamelessly stolen Facebook
746,2017-03-01T17:00:00,neutral,Positive,My mum watching bloody giraffe Facebook ready give birth week now😂😂
747,2017-03-01T17:00:00,neutral,Positive,RT Facebook Head catch LIVE
748,2017-03-01T17:00:00,neutral,Negative,pede Facebook
749,2017-03-01T17:00:00,neutral,Positive,relax check video I tagged facebook youll love
750,2017-03-01T17:00:00,neutral,Positive,TwitterInstagramFacebook
751,2017-03-01T17:00:00,neutral,Negative,twitter go hard facebook nothing days twitter something days
752,2017-03-01T17:00:00,neutral,Positive,Also check facebook pinterest entertaining Michigan stuff
753,2017-03-01T17:00:00,neutral,Positive,RT On day reminders Facebook unique way humbling
754,2017-03-01T17:00:00,neutral,Positive,These establishment open borders crowd globalists amp Islam apologists
755,2017-03-01T17:00:00,neutral,Negative,Facebook Head catch LIVE
756,2017-03-01T17:00:00,neutral,Positive,Thanks following us Twitter Check Facebook Instagram pages see whats carried across globe entire…
757,2017-03-01T17:00:00,neutral,Positive,RT meninas que ficam respondendo quizz facebook adc
758,2017-03-01T17:00:00,neutral,Negative,Head Facebook page live stream AshWednesday service
759,2017-03-01T17:00:00,neutral,Positive,Facebook login fixed beta Thank
760,2017-03-01T17:00:00,neutral,Positive,No Facebook Or Snapchat For The Next 40 Days
761,2017-03-01T17:00:00,neutral,Negative,facebook dah ada story shit happening
762,2017-03-01T17:00:00,neutral,Negative,FUCK FACEBOOK
763,2017-03-01T17:00:00,neutral,Negative,go Facebook
764,2017-03-01T17:00:00,neutral,Negative,Windows Server 2008 bluescreened running updates Terrific Facebook
765,2017-03-01T17:00:00,neutral,Negative,I would rename Facebook Wrap Me Up I All Watery Coffin amwriting socialmedia facebook
766,2017-03-01T17:00:00,neutral,Positive,How like CookingwithCabot Facebook Live event What favorite part FWCon SundaySupper
767,2017-03-01T17:00:00,neutral,Positive,Did know even dont stock items often get special Just message Facebook page email Little Booteek
768,2017-03-01T17:00:00,neutral,Positive,76 people use Facebook feed find interesting content HubSpot 2016
769,2017-03-01T17:00:00,neutral,Positive,Naw I saw video posted Facebook seeing Get Out Lol
770,2017-03-01T17:00:00,neutral,Positive,Facebook LIVE video BIG Announcement TODAYS SHOW coming 5 minutes NinjaPastor
771,2017-03-01T17:00:00,neutral,Positive,good thing come something Facebook
772,2017-03-01T17:00:00,neutral,Positive,RT On day reminders Facebook unique way humbling
773,2017-03-01T17:00:00,neutral,Positive,I didnt gift director distributor I took pic Facebook cool
774,2017-03-01T17:00:00,neutral,Negative,facebook people extra 😂 hate posting swear
775,2017-03-01T17:00:00,neutral,Negative,I wish facebook statuses doesnt cause controversy
776,2017-03-01T17:00:00,neutral,Positive,Facebook OFF😔
777,2017-03-01T17:00:00,neutral,Positive,remember youre one people facebook post pics say turn 200 2khmu info
778,2017-03-01T17:00:00,neutral,Positive,see post storm I shared facebook
779,2017-03-01T17:00:00,neutral,Positive,meninas que ficam respondendo quizz facebook adc
780,2017-03-01T17:00:00,neutral,Positive,Im going live tonight 830pm Facebook Spread word lol
781,2017-03-01T17:00:00,neutral,Positive,Check Facebook page full list 35A AllDistrict teams Search HPR Network Sports youll find
782,2017-03-01T17:00:00,neutral,Positive,Wow Big thank approx 2000 views first live Facebook broadcast We back next Tuesday 12 PM
783,2017-03-01T17:00:00,neutral,Positive,Facebook Its great place complain tu frqends Facebook
784,2017-03-01T17:00:00,neutral,Positive,RT When give Facebook Lent post status hypocrites Amen I say r…
785,2017-03-01T17:00:00,neutral,Positive,RT 97 Facebook allll TEA☕️
786,2017-03-01T17:00:00,neutral,Negative,wtf facebook group video chats lit
787,2017-03-01T17:00:00,neutral,Positive,RT On day reminders Facebook unique way humbling
788,2017-03-01T17:00:00,neutral,Positive,Minha vida si resume emTwitterWhatsappSnapchatFacebookInstagram
789,2017-03-01T17:00:00,neutral,Positive,RT Please vote favorite one poll Scores added votes Instagram Facebook Judges…
790,2017-03-01T17:00:00,neutral,Positive,I like Twitter Facebook thats I hoodrat Twitter 😂😂
791,2017-03-01T17:00:00,neutral,Negative,My Facebook popping today lmao 😂
792,2017-03-01T17:00:00,neutral,Negative,RT 1theK released 110 min mv facebook already deleted 😭 I able see mv is…
793,2017-03-01T17:00:00,neutral,Positive,RT TrekstockTalks goes live Facebook 15 minutes Grab lunch sit tight talk travel cancer
794,2017-03-01T17:00:00,neutral,Positive,RT Market cap Apple Amazon Alphabet Facebook gt Market cap India
795,2017-03-01T17:00:00,neutral,Positive,FLASHY CLASSY JUST LANDED ON FACEBOOK 3117
796,2017-03-01T17:00:00,neutral,Negative,check Facebook live Cleveland browns Sashi live
797,2017-03-01T17:00:00,neutral,Negative,Status Just rejected moms friend request Facebook
798,2017-03-01T17:00:00,neutral,Positive,You dont find facebook useful find friends
799,2017-03-01T17:00:00,neutral,Positive,RT Face problems ’ Facebook problemsALDUB85thWeeksary
800,2017-08-23T17:00:00,neutral,Positive,RT Just scrolling Facebook I saw promoted advert fraudsters HAHA THE IRONY
801,2017-08-23T17:00:00,neutral,Positive,Heheheeeeee lolol
802,2017-08-23T17:00:00,neutral,Positive,RT You tell great speech hysterical Dems getting Facebook going nuts Phoe…
803,2017-08-23T17:00:00,neutral,Negative,Is possible save ur clash clans hack ur Game Center Facebook
804,2017-08-23T17:00:00,neutral,Positive,RT 2000 likes paso link del Facebook compartido con 🔥
805,2017-08-23T17:00:00,neutral,Positive,RT therevolution going live facebooookkk liveee baby get Fonseca Bonnieclyde facebook hiphop4l…
806,2017-08-23T17:00:00,neutral,Positive,Coffee contests twitter facebook read emails NatureMadeProbiotics
807,2017-08-23T17:00:00,neutral,Negative,I dont even get business driver behind What Facebook gain embar…
808,2017-08-23T17:00:00,neutral,Positive,RT You tell great speech hysterical Dems getting Facebook going nuts Phoe…
809,2017-08-23T17:00:00,neutral,Positive,people facebook still think taylor swift edgy feminist
810,2017-08-23T17:00:00,neutral,Positive,RT You tell great speech hysterical Dems getting Facebook going nuts Phoe…
811,2017-08-23T17:00:00,neutral,Negative,lol I hit facebook lying bed wake lol NatureMadeProbiotics
812,2017-08-23T17:00:00,neutral,Positive,Surprisingly didnt accept new password similar I used elsewhere Clearly F…
813,2017-08-23T17:00:00,neutral,Negative,Shame removing sites Resist Resistance Indivisible
814,2017-08-23T17:00:00,neutral,Positive,RT connors mom love reacted facebook profile picture isnt cutest thing idk
815,2017-08-23T17:00:00,neutral,Positive,Can anyone recommend insane Facebook group pages I join Im talking proper weirdos
816,2017-08-23T17:00:00,neutral,Positive,Mention Facebook offer receive 10 highest price item store
817,2017-08-23T17:00:00,neutral,Negative,Im busy enough people giving shit twitter instagram Snapc…
818,2017-08-23T17:00:00,neutral,Positive,RT Have checked Facebook page Go IndependenceHighSchoolPTSO Weve got loads info …
819,2017-08-23T17:00:00,neutral,Positive,WhyIQuit Facebook
820,2017-08-23T17:00:00,neutral,Positive,RT extra kapamilya facebook accounts please dm kami nalang mag vote thanksLaLunaSangreTraitorPush…
821,2017-08-23T17:00:00,neutral,Negative,FB app kicked says I trying often Tried logging message Is someone hacking
822,2017-08-23T17:00:00,neutral,Positive,YouLookLikeTheType likes statuses Facebook
823,2017-08-23T17:00:00,neutral,Positive,RT Please seeing rat posted everywhere Facebook
824,2017-08-23T17:00:00,neutral,Positive,The thing I enjoy Facebook jail conjugal visits
825,2017-08-23T17:00:00,neutral,Negative,RT president facebook grandpa mad antifa
826,2017-08-23T17:00:00,neutral,Positive,I posted facebook lot people said YES exactly lt3
827,2017-08-23T17:00:00,neutral,Positive,RT TuesdayThoughtsFACEBOOKBANS Trump groups welldocumentedDOESNT BAN Maria ChappelleNadal called Trum…
828,2017-08-23T17:00:00,neutral,Negative,Go Facebook page hear DL Calais Campbell QB battle Jags talent amp 1st trip UK next month JaguarsJam
829,2017-08-23T17:00:00,neutral,Negative,course friend Facebook likely share disappointment FB account
830,2017-08-23T17:00:00,neutral,Negative,PHONE BROKEN msg FACEBOOK yall need FuckMyiPhone
831,2017-08-23T17:00:00,neutral,Positive,Facebook Ads brilliant Used new church plant loads people came them…
832,2017-08-23T17:00:00,neutral,Positive,RT Tomorrow 12pm PST Harrison I facebook liveing talk fallenmovie theaters Sept 8…
833,2017-08-23T17:00:00,neutral,Positive,Ostensibly name someone Riyadh attempting access account I made give s…
834,2017-08-23T17:00:00,neutral,Positive,Tminus 8 hours kickoff first Facebook Live show Tune 8 pm Wednesdays txhsfb
835,2017-08-23T17:00:00,neutral,Positive,tree falls woods butfacebook changes algorithm nobodys around Like still drive engagement brand
836,2017-08-23T17:00:00,neutral,Positive,RT You tell great speech hysterical Dems getting Facebook going nuts Phoe…
837,2017-08-23T17:00:00,neutral,Positive,They ’ unfollow twitter amp insta ’ delete Facebook 🤷🏻‍♂️🤦🏻‍♂️
838,2017-08-23T17:00:00,neutral,Positive,I ranted Facebook year ago
839,2017-08-23T17:00:00,neutral,Positive,RT You tell great speech hysterical Dems getting Facebook going nuts Phoe…
840,2017-08-23T17:00:00,neutral,Positive,RT Please seeing rat posted everywhere Facebook
841,2017-08-23T17:00:00,neutral,Positive,Facebook Bert mother baby boy lovie interested please contact youre intere I hope call gets
842,2017-08-23T17:00:00,neutral,Positive,RT You tell great speech hysterical Dems getting Facebook going nuts Phoe…
843,2017-08-23T17:00:00,neutral,Negative,The trouble old Colchester groups members gett…
844,2017-08-23T17:00:00,neutral,Positive,Thanks although I kinda already watched Facebook
845,2017-08-23T17:00:00,neutral,Positive,Might wan na think talking Jesus posting problems twitter Facebook changeback
846,2017-08-23T17:00:00,neutral,Positive,อยากได้ ui facebook แบบ bubble
847,2017-08-23T17:00:00,neutral,Positive,RT You tell great speech hysterical Dems getting Facebook going nuts Phoe…
848,2017-08-23T17:00:00,neutral,Positive,Now highly unlike sees sustained 160 Facebook Netflix keep meeting overhead pressure Could see 165 FB AAPL NFLX AMZN
849,2017-08-23T17:00:00,neutral,Positive,RT You tell great speech hysterical Dems getting Facebook going nuts Phoe…
850,2017-08-23T17:00:00,neutral,Positive,You know love twitter much describe posting something Facebook refacebooked post 😅
851,2017-08-23T17:00:00,neutral,Negative,After 10 years creating ac simple 7 character password wo spcl keys finally forces change today
852,2017-08-23T17:00:00,neutral,Negative,RT president facebook grandpa mad antifa
853,2017-08-23T17:00:00,neutral,Positive,big manwe fans always try 2 get music thereWhatsappFacebookTwitterInstaetcfuck radio
854,2017-08-23T17:00:00,neutral,Negative,RT There actually someone Facebook page complaining Cheshire chief constable suspended isnt new…
855,2017-08-23T17:00:00,neutral,Negative,The new Facebook Ads setup horrible
856,2017-08-23T17:00:00,neutral,Negative,Mine Facebook parties dont move along fast enough Sweepstakes NatureMadeProbiotics
857,2017-08-23T17:00:00,neutral,Negative,even havent spoken u ages ill still tag u shit see facebook reminds u lool
858,2017-08-23T17:00:00,neutral,Positive,Join us today 4pm Facebook behind scenes look QampA HalleampMarissa Dont forget ask us Qs AskAIT books
859,2017-08-23T17:00:00,neutral,Positive,Check Facebook page later today Ron Mienert Regal Nissan shares incentives going right NissanLeaf
860,2017-08-23T17:00:00,neutral,Positive,thanks much today could I steal pics Facebook
861,2017-08-23T17:00:00,neutral,Positive,Facebook lets take 360 photos inapp use Cover Photos Facebook big supporter 360degree photos video a…
862,2017-08-23T17:00:00,neutral,Positive,RT Thanks following Twitter Check f Facebook Page see Im followers f4f Realtor Real…
863,2017-08-23T17:00:00,neutral,Negative,Wow iconic mom mine doesnt know work phone let alone Facebook
864,2017-08-23T17:00:00,neutral,Positive,day goes I check Facebook I dont regret account first place
865,2017-08-23T17:00:00,neutral,Positive,insta twitter snap facebook shit night stand picture frame
866,2017-08-23T17:00:00,neutral,Positive,currency mints could invest quite billion dollars dont
867,2017-08-23T17:00:00,neutral,Positive,…
868,2017-08-23T17:00:00,neutral,Negative,Lady asked guy apple store login Facebook Just get flip phone maam
869,2017-08-23T17:00:00,neutral,Positive,It Facebook I didnt see name
