id,date,class,percent,text
430,2013-11-04T17:00:00,decrease,-0.24,@Dina_at_Disney TESLA'S ATTIC sounds fascinating ALIENATED is alien romance #bookbuzzLI
431,2013-11-04T17:00:00,decrease,-0.24,@Nik0la__Tesla you a fool. Null hypothesis.
432,2013-11-04T17:00:00,decrease,-0.24,Jan &amp; #Tesla's Attic collaborator Eric Elfman are visiting today from NorCal. Good to see them!  Working on Edison's Alley (book 2)
433,2013-11-04T17:00:00,decrease,-0.24,RT @Emperor_Tesla: AYYYE MUST BE THE HONEY!
434,2013-11-04T17:00:00,decrease,-0.24,Current is charge flow has different flow in inductor and capacitor. For Tesla the properties reversed inductors charged up.
435,2013-11-04T17:00:00,decrease,-0.24,"@BoredElonMusk hey now. If I can’t have a tesla, I’ll take a volt. 😝"
436,2013-11-04T17:00:00,decrease,-0.24,THERE WAS A TESLA IN LAKESIDE OMG
437,2013-11-04T17:00:00,decrease,-0.24,@RykerCannata or if tesla won the war of electricity
438,2013-11-04T17:00:00,decrease,-0.24,"@Gracey_gray and in future,for comparision,I'd prefer the term 'Tesla' to Einstein  please :-)"
439,2013-11-04T17:00:00,decrease,-0.24,@stevewoz hope you like the Tesla steve!!
440,2013-11-04T17:00:00,decrease,-0.24,I actually love Mondays at work who wouldn't love driving tesla's for living 😂😂
441,2013-11-04T17:00:00,decrease,-0.24,@LeilaniMunter @stevewoz @TeslaMotors wow good news for Tesla
442,2013-11-04T17:00:00,decrease,-0.24,It's still not too late to buy into tesla...
443,2013-11-04T17:00:00,decrease,-0.24,"@JheniOsman @sciencemuseum Paul Dirac and Nicola Tesla also deserve mentions as #moustachedscientists. Joule, Maxwell &amp; Kelvin were beardos."
444,2013-11-04T17:00:00,decrease,-0.24,RT @CultivatedWit: Happy belated Halloween from #aolfunded! Here's a creepy cut of @baratunde touring Tesla's abandoned LI laboratory. http…
445,2013-11-04T17:00:00,decrease,-0.24,"RT @tymajestic: The star family was impressed by the earthman TESLA! He was a GENIUS indeed ,,,#LightInfo"
446,2013-11-04T17:00:00,decrease,-0.24,"It’s ok Postini, I didn’t need that Tesla test drive email to make it to my inbox. #MacTechConf"
447,2013-11-04T17:00:00,decrease,-0.24,RT @TranceDallas: Good work @Kadirofficial - Tesla ...#PLUR #TranceFamily
448,2013-11-04T17:00:00,decrease,-0.24,"RT @TranceFamilyMum: so here we go #TranceFamily #indiaLovesTrance @Kadirofficial's new single ""Tesla"" #progressiveTrance @Submergemusic #A…"
449,2013-11-04T17:00:00,decrease,-0.24,@sthulin @mcowger @virtualswede @vmtyler - it’s like tesla is the only carmaker out here. :)
450,2013-11-04T17:00:00,decrease,-0.24,@SeekingAlpha time to go long on Tesla Motors despite cyclicality nature of industry ?!
451,2013-11-04T17:00:00,decrease,-0.24,"The star family was impressed by the earthman TESLA! He was a GENIUS indeed ,,,#LightInfo"
452,2013-11-04T17:00:00,decrease,-0.24,@Nik0la__Tesla Lol King it seems like ppl want to know n I want them to stop playing the Guessing game.
453,2013-11-04T17:00:00,decrease,-0.24,"@Oatmeal - is there some small chance you might find it in your heart to mention our upcoming, rather large Tesla Museum benefit show?"
454,2013-11-04T17:00:00,decrease,-0.24,Good work @Kadirofficial - Tesla ...#PLUR #TranceFamily
455,2013-11-04T17:00:00,decrease,-0.24,"so here we go #TranceFamily #indiaLovesTrance @Kadirofficial's new single ""Tesla"" #progressiveTrance @Submergemusic #ABGT050"
456,2013-11-04T17:00:00,decrease,-0.24,@Chris_Ashworth or you could have a grand idea and no way to make money. A Tesla roadster and no road. Like facebook or twitter.
457,2013-11-04T17:00:00,decrease,-0.24,Test drove Tesla S at Houston test drive event yesterday. Love it more!! I want to work for #Tesla #ElonMusk
458,2013-11-04T17:00:00,decrease,-0.24,i want a tesla
459,2013-11-04T17:00:00,decrease,-0.24,Tesla the electric car can it work in Nigeria #tesla
460,2013-11-04T17:00:00,decrease,-0.24,"@mcowger @virtualswede @vmtyler I'm seeing a few tesla around Boston area, but not like on the west coast"
461,2013-11-04T17:00:00,decrease,-0.24,In slow moving traffic I always keep a safe distance from a Tesla Model S. Because BOOM
462,2013-11-04T17:00:00,decrease,-0.24,"@Carl_Ingalls  Tesla was taught by aliens, his main regret being he didn't apply some of this information to the human body."
463,2013-11-04T17:00:00,decrease,-0.24,"@Sarge986 Ok..I admit it...I have a rich buddy with no kids...no tuition to pay..Dude has lots of ""Discretionary Income""!  And a Cool Tesla!"
464,2013-11-04T17:00:00,decrease,-0.24,@nathanperetic thanks for justifying my &gt; $50k Tesla car purchase.
465,2013-11-04T17:00:00,decrease,-0.24,@jon_cham More likely you're going to need to wait for car manufacturers. Best hope is Tesla.
466,2013-11-04T17:00:00,decrease,-0.24,S/O to @tesla_madsen for helping me get on twitter!
467,2013-11-04T17:00:00,decrease,-0.24,@Sarge986 Plz tell me you've driven a Tesla....CRAZY COOL!
468,2013-11-04T17:00:00,decrease,-0.24,Dude who sold PayPal and then created Tesla vehicles made a crazy come up. Whip cost a hunnid grand.
469,2013-11-04T17:00:00,decrease,-0.24,Saw the Tesla up close and sat in it yesterday. A few things irked me. Will hold off on considering something like that.
470,2013-11-04T17:00:00,decrease,-0.24,I keep running into the same Tesla...it's a sign I should get one
471,2013-11-04T17:00:00,decrease,-0.24,"RT @MarketUrbanism: Then again, brogrammer transpo – hyperloop for intercity, company buses for commutes, iPhone-hailed Tesla cabs for all …"
472,2013-11-04T17:00:00,decrease,-0.24,"@virtualswede @sthulin @vmtyler Unlikely to be able to lease Tesla with no credit history :).  Also, bad choice for Boston. &lt;cont&gt;"
473,2013-11-04T17:00:00,decrease,-0.24,Where can I take a Tesla test drive?
474,2013-11-04T17:00:00,decrease,-0.24,"RT @TESLA_Film: #TeslaFunnies  Nikola Tesla walked into a bar, and Thomas Edison got the credit for it.! ;)   tweet your funnies for a RT"
475,2013-11-04T17:00:00,decrease,-0.24,"@mcowger @sthulin @vmtyler Oh, and while looking at banking, also looking at leasing for a Tesla ;)"
476,2013-11-04T17:00:00,decrease,-0.24,Where can I take a Tesla testdrive?
477,2013-11-04T17:00:00,decrease,-0.24,"""...constantly think about how you could be doing things better and questioning yourself""- Elon Musk, Founder of Paypal &amp; Tesla Motors"
478,2013-11-04T17:00:00,decrease,-0.24,Tesla powered F 250 what do you think ....
479,2013-11-04T17:00:00,decrease,-0.24,@aminorjourney On a brighter note; they are also looking into expanding their partnership with Tesla ;-)
480,2013-11-04T17:00:00,decrease,-0.24,Nikola Tesla is one of the most brilliant men to walk this earth.
481,2013-11-04T17:00:00,decrease,-0.24,"RT @PA_Atheist: What one man calls God, another calls the laws of physics.-Nikola Tesla"
482,2013-11-04T17:00:00,decrease,-0.24,Buffett previous invested China  BYD electric motor benefited from Tesla motor success and Chinesegovt green policy  but PE too damn high la
483,2013-11-04T17:00:00,decrease,-0.24,Tesla disputed the idea of electrons or any other sub-atomic particles. Dint stop him from revolutionizing the entire electricity field
484,2013-11-04T17:00:00,decrease,-0.24,"If our planet was a Tesla Model S :- ""Please find a safe place to stop, and exit the vehicle"""
485,2013-11-04T17:00:00,decrease,-0.24,"RT @PA_Atheist: What one man calls God, another calls the laws of physics.-Nikola Tesla"
486,2013-11-04T17:00:00,decrease,-0.24,"What one man calls God, another calls the laws of physics.-Nikola Tesla"
487,2013-11-04T17:00:00,decrease,-0.24,RT @whatifnumbers: 326: Weight of a Tesla Roadster sports car measured in gallon jugs of water
488,2013-11-04T17:00:00,decrease,-0.24,"@CBSThisMorning Melody Hopson says Tesla stock ""on fire"". Not best phrasing re latest Tesla headlines."
489,2013-11-04T17:00:00,decrease,-0.24,#Edmunds.com: #Tesla Model S is top selling car among wealthest Americans. #Mercedes is no. 2 followed by #JeepGrandCherokee
490,2013-11-04T17:00:00,decrease,-0.24,"@sammartino I want one with radial tires, and a tesla battery pack. Wanna do it?"
491,2013-11-04T17:00:00,decrease,-0.24,"I've never been a car person, I still don't necessitate owning a car in my near future but wow ... the Tesla Model S is my dream-car"
492,2013-11-04T17:00:00,decrease,-0.24,New survey shows Tesla Model S is most-registered car in 8 of top 25-richest zip codes. Beat up 98 Civic still most-popular in my driveway
493,2013-11-04T17:00:00,decrease,-0.24,How Nicola Tesla is still majorly unknown baffles me
494,2013-11-04T17:00:00,decrease,-0.24,"""Music means a lot to me, like love I make it when I can"" - Tesla"
495,2013-11-04T17:00:00,decrease,-0.24,Congrats Woz! Welcome to the Tesla club! :) RT @stevewoz Here to pick up my new car! (at @TeslaMotors w/ 2 others)
496,2013-11-04T17:00:00,decrease,-0.24,"#Teslatrivia 1909: Nikola Tesla claims that Martians are trying to contact him, via his wireless transmitter.👽"
497,2013-11-04T17:00:00,decrease,-0.24,"#TeslaFunnies  Nikola Tesla walked into a bar, and Thomas Edison got the credit for it.! ;)   tweet your funnies for a RT"
498,2013-11-04T17:00:00,decrease,-0.24,#TeslaFacts : Nikola Tesla was without question a genius. He spoke eight languages. He could memorize entire books and recite them at will.
499,2013-11-04T17:00:00,decrease,-0.24,Shout out to @dani_gonzalez99 for recommending a good book on #Tesla  See tweets for the title #Pledge4Tesla
500,2012-07-16T17:00:00,decrease,-0.18,@way0utwest Have you been to the Tesla showroom in Park Meadows Mall?  The Tesla Model S is very nice.
501,2012-07-16T17:00:00,decrease,-0.18,"1-Hour Interview With Elon Musk: Tesla, SolarCity, Electric Planes, 'Fool Cells"", and Lots More...: Portrait of an entrepreneur work..."
502,2012-07-16T17:00:00,decrease,-0.18,@way0utwest Having the Volt for the weekend made me want til I can afford a Tesla. It was really enticing.
503,2012-07-16T17:00:00,decrease,-0.18,@dsfnet @BrentO #Tesla isnt' that bad. Not when you factor in some gas costs for a couple years. Just depends if you can keep it charged
504,2012-07-16T17:00:00,decrease,-0.18,New Goal in Life: make enough money to buy a #Tesla Roadster... quickest car I've ever been in. Electric = only one gear: GO #SoFast
505,2012-07-16T17:00:00,decrease,-0.18,"@dsfnet @way0utwest Yeah, but I can't imagine writing the check for a Tesla. Egads, expensive."
506,2012-07-16T17:00:00,decrease,-0.18,@JasonxWolfe I TELL HER TO SUCK ON THAT TESLA COIL
507,2012-07-16T17:00:00,decrease,-0.18,"@torakowalski @tesla_maple I WILL BE WITH THE BOTH OF YOU, SPLASHING AROUND IN GLEE UNTIL 2014."
508,2012-07-16T17:00:00,decrease,-0.18,"""Christian Bale and Nicholas Cage attached to Tesla Project about the rivalry of Thomas Edison.""A pseudo Prestige 2?! Gimmie!!!"
509,2012-07-16T17:00:00,decrease,-0.18,haha @nic_tesla taught you well RT @thefakemodibo: Martin was a terrible show...
510,2012-07-16T17:00:00,decrease,-0.18,"ever since chicken little said, the sky was fallin down upon his head i told my self what a wonnnnderful world. - Tesla-"
511,2012-07-16T17:00:00,decrease,-0.18,"@Tesla_444 @SugarpieMFC I REALLY need to watch West Wing, I guess. :D"
512,2012-07-16T17:00:00,decrease,-0.18,"is listening to ""2 Late 4 Love"" by Tesla"
513,2012-07-16T17:00:00,decrease,-0.18,I love electricity. #Tesla I LOVE air conditioning.
514,2012-07-16T17:00:00,decrease,-0.18,F #JpMorgan we could have had free energe since 1920 via Nikola Tesla
515,2012-07-16T17:00:00,decrease,-0.18,"""Tesla would have had a fucking drawer full of Higgs Boson by now, just sayin."" - Mark Copyranter"
516,2012-07-16T17:00:00,decrease,-0.18,"if you’re an industry watcher, check out the 2012 Tesla Model S and the 2014 Chevrolet Impala. http:://bit.ly/RNp8ow #pensacola #newride"
517,2012-07-16T17:00:00,decrease,-0.18,“@YourDad182: Fuck off Joey. And fuck off Tesla.” Joey who?
518,2012-07-16T17:00:00,decrease,-0.18,"RT @Sharifa_Tesla: ""Oscar Wilde knew his sh-t when he said that “women are meant to be loved, not to be understood.”) -  ELLA CERON"
519,2012-07-16T17:00:00,decrease,-0.18,RT @energienieuws: Coming someday: A Tesla electric pickup truck: Tesla head designer Franz Von HolzhausenWith the Model S launch i... h ...
520,2012-07-16T17:00:00,decrease,-0.18,"So the Illuminati want us to be peaceful so the ETs can tell us about Tesla's science, they are so whacked with their media crap."
521,2012-07-16T17:00:00,decrease,-0.18,"Think Ive seen two ever RT @Quemini Not every day you see a Tesla on the road...needless to say, I couldn't get a pic. They were flying."
522,2012-07-16T17:00:00,decrease,-0.18,@Sharifa_Tesla loooool I'm awesome
523,2012-07-16T17:00:00,decrease,-0.18,I'll meet up with Tesla #ifIgobackintime
524,2012-07-16T17:00:00,decrease,-0.18,Illuminati speak: benevolent extraterrestrial intervention Reality: Tesla's hidden work Peace on Earth through Jesus Christ if interested.
525,2012-07-16T17:00:00,decrease,-0.18,@tesla_maple obsessed with the creature from the black lagoon as a kid. My bro and I used to spend hours making models. Makes me :)
526,2012-07-16T17:00:00,decrease,-0.18,@tesla_maple Really? Please to god yes?  brb going to find out.
527,2012-07-16T17:00:00,decrease,-0.18,@ajokay85 ah I c. I thought you were going to bring amazing news that Tesla wanted to update their god-awful lightning T logo.
528,2012-07-16T17:00:00,decrease,-0.18,@Tesla_Prime Thanks. I'm based in the UK but I'll do it anywhere people are willing to pay me to travel to! :)
529,2012-07-16T17:00:00,decrease,-0.18,"@Mr_E004 Company I now work for sells, wholesales, and sometimes designs electrical connectors. WIlliams and Tesla clearly want some"
530,2012-07-16T17:00:00,decrease,-0.18,@Tsurubettan I asked my bro in high places if it was okay to make a working hand held tesla coil-like for a prop
531,2012-07-16T17:00:00,decrease,-0.18,"@Sharifa_Tesla haha I miss you too! I should be back around early august, what are your summer plans?"
532,2012-07-16T17:00:00,decrease,-0.18,Tesla designer tips BMW 3-series rival for 2015:       Tesla originally kicked off production of its electric vehicle line with the R...
533,2012-07-16T17:00:00,decrease,-0.18,"2 interesting enquiries have come to my work email inbox in the past few days. One from Williams Hybrid Technology, and another from Tesla"
534,2012-07-16T17:00:00,decrease,-0.18,@LisaGProsek Thomas Edison was evil! You should quote Nikola Tesla :)
535,2012-07-16T17:00:00,decrease,-0.18,Tesla or Fisker? Haven't driven a Tesla yet.. But the Fisker's not so bad. 😁
536,2012-07-16T17:00:00,decrease,-0.18,"@lottanieminen Congrats, Budapest is incredible. Hospital in the Rock, Memento Park, Elektrotechnikai Museum (has a working Tesla Coil).."
537,2012-07-16T17:00:00,decrease,-0.18,@tesla_jean thats the way to put some hair on ur chest lol
538,2012-07-16T17:00:00,decrease,-0.18,Just drove the Tesla Model S this past week end @ the Get AmpedRoadshow. Unbelievable car. Can't wait to get it…
539,2012-07-16T17:00:00,decrease,-0.18,I can't believe they let people that close to those type of massive discharge tesla coils
540,2012-07-16T17:00:00,decrease,-0.18,Complete with TESLA ACTION
541,2012-07-16T17:00:00,decrease,-0.18,Now Playing Tesla - The Gate / Invited Presented by The RaED13 Radio Network
542,2012-07-16T17:00:00,decrease,-0.18,@orchidpussy Ever seen the Doctor and Tesla in the same room? Coincidence?
543,2012-07-16T17:00:00,decrease,-0.18,Seconded. RT @orchidpussy: Speaking of which - Doctor Who - why hasn't the Doctor paid Tesla a visit yet? Please make this happen. Ktnxbai.
544,2012-07-16T17:00:00,decrease,-0.18,"is listening to ""We're No Good Together"" by Tesla"
545,2012-07-16T17:00:00,decrease,-0.18,@tesla_jean gonna get coffee thanks for the reminder!
546,2012-07-16T17:00:00,decrease,-0.18,@J_Tesla thnkx lol
547,2012-07-16T17:00:00,decrease,-0.18,if i ask nicely. i really want them to work. i hate Tesla to go titsup  @Snow_Crash @z3n_digital @harrypusspuss @Andy_Downunda
548,2012-07-16T17:00:00,decrease,-0.18,"“We build but to tear down. Most of our work and resource is squandered...Everywhere there's an appalling loss of time, effort &amp; life” Tesla"
549,2012-07-16T17:00:00,decrease,-0.18,for all metal head.. you'll  need to this (TeslaModern Day Cowboy )  #highly_recommended
550,2012-07-16T17:00:00,decrease,-0.18,Saw a Tesla Roadster this morning. Heard it go 0-60. Sounded like a whisper.
551,2012-07-16T17:00:00,decrease,-0.18,"“Elon Musk: ""My proceeds from PayPal were $180m. I put $100m in SpaceX, $70m in Tesla &amp; $10m in Solar City. I had to borrow money for rent."""
552,2012-07-16T17:00:00,decrease,-0.18,@azra_tesla @UcupAguero google pliss
553,2012-07-16T17:00:00,decrease,-0.18,"RT @danmartell: Elon Musk: ""My proceeds from PayPal were $180m. I put $100m in SpaceX, $70m in Tesla &amp; $10m in Solar City. I had to  ..."
554,2012-07-16T17:00:00,decrease,-0.18,“@OptaJoe: 4Wigan's Ali Al-Habsi made twice as many penalty saves as any other goalkeeper in the PL last season. Spiderish.” @Sharifa_Tesla
555,2012-07-16T17:00:00,decrease,-0.18,@Sharifa_Tesla jar of cookies ?
556,2012-07-16T17:00:00,decrease,-0.18,@Sharifa_Tesla thank u .. I will say something nice bs inshalla after my nap looooool
557,2012-07-16T17:00:00,decrease,-0.18,David Bowie turned into Tesla - cit. my CTA mentor
558,2012-07-16T17:00:00,decrease,-0.18,@Sharifa_Tesla we start saying nice things about each other lol
559,2012-07-16T17:00:00,decrease,-0.18,"RT @danmartell: Elon Musk: ""My proceeds from PayPal were $180m. I put $100m in SpaceX, $70m in Tesla &amp; $10m in Solar City. I had to  ..."
560,2012-07-16T17:00:00,decrease,-0.18,"RT @getmoreclarity: Elon Musk: ""My proceeds from PayPal were $180m. I put $100m in SpaceX, $70m in Tesla &amp; $10m in Solar City. I had ..."
561,2012-07-16T17:00:00,decrease,-0.18,@Sharifa_Tesla our friendship is truly based on the money Sharof we should fix this
562,2012-07-16T17:00:00,decrease,-0.18,"Saw a Tesla Roadster in Btown yesterday, nice looking (if expensive) electric car."
563,2012-07-16T17:00:00,decrease,-0.18,"'If you want to find the secrets of the Universe, think in terms of energy, frequency and vibration' - Nikola Tesla  #quotes"
564,2012-07-16T17:00:00,decrease,-0.18,RT @Goofynubbin: @SamanthaMajka @pumpkinnubbin Kate's always been a fave with Tesla and Magnus. Top 3 badasses ever. Kate's our bby though.
565,2012-07-16T17:00:00,decrease,-0.18,@Sharifa_Tesla 10 mins left to see my dear bed
566,2012-07-16T17:00:00,decrease,-0.18,@SamanthaMajka @pumpkinnubbin Kate's always been a fave with Tesla and Magnus. Top 3 badasses ever. Kate's our bby though.
567,2012-07-16T17:00:00,decrease,-0.18,@Sharifa_Tesla I want to sleep
568,2012-07-16T17:00:00,decrease,-0.18,"Yes, @elonmusk @iansomerhalder, because it will be DPA to wait for Tesla get in Bulgaria -OR-as we do -we can work hard to accelerate it :)"
569,2012-07-16T17:00:00,decrease,-0.18,"RT @danmartell: Elon Musk: ""My proceeds from PayPal were $180m. I put $100m in SpaceX, $70m in Tesla &amp; $10m in Solar City. I had to  ..."
570,2012-07-16T17:00:00,decrease,-0.18,"RT @Tesla_tap04: 11 year olds today: ""Omg Iove smokin pot. I get like so drunk. YOLO!"" Me when I was 11: ""I forgot to feed my tamagotchi ..."
571,2012-07-16T17:00:00,decrease,-0.18,@cirno9ball lately I would prefer to have a tesla roadster... But I may be a little bias there. (my bro is a lead tesla engineer)
572,2012-07-16T17:00:00,decrease,-0.18,"RT @mrak: Tesla would have had a fuck­ing draw­er full of Higgs Bosons by now, just sayin."
573,2012-07-16T17:00:00,decrease,-0.18,Mr Zin(sp?) had a Tesla Coil. He must know his stuff. #mediawatch
574,2012-07-16T17:00:00,decrease,-0.18,Listened to a HowStuffWorks podcast on Nikola Tesla during my walk home last night. Thanks for the suggestion @lizshedden87
575,2012-07-16T17:00:00,decrease,-0.18,@Sharifa_Tesla lool
576,2012-07-16T17:00:00,decrease,-0.18,@Sharifa_Tesla is there progress then?
577,2012-07-16T17:00:00,decrease,-0.18,"Respect. "" Elon Musk: ""Proceeds from PayPal were $180m. I put $100m in SpaceX, $70m in Tesla, $10m in Solar City. Borrowed money for rent."""""
578,2012-07-16T17:00:00,decrease,-0.18,#NP Better odd without you by Tesla
579,2012-07-16T17:00:00,decrease,-0.18,"The present is theirs; the future, for which I really worked, is mine."" - nikola tesla"
580,2012-07-16T17:00:00,decrease,-0.18,"RT @the_doctor1310: @LegendarySirLee @pnicholson77 @luciavitrix @tesla_prime I will for sure! Love him and Peter Cushing, my heroes!"
581,2012-07-16T17:00:00,decrease,-0.18,"""nowplaying"" 「twisted wires」by TESLA！"
582,2012-07-16T17:00:00,decrease,-0.18,@Sharifa_Tesla @7eventy which brother? The one thats always on silent?!
583,2012-07-16T17:00:00,decrease,-0.18,@7eventy @Sharifa_Tesla vaccine side effects and then sharifas brothers experience
584,2012-07-16T17:00:00,decrease,-0.18,"@LegendarySirLee @pnicholson77 @luciavitrix @tesla_prime I will for sure! Love him and Peter Cushing, my heroes!"
585,2012-07-16T17:00:00,decrease,-0.18,"@the_doctor1310 @pnicholson77 @luciavitrix @tesla_prime Thank you, it is a great day!"
586,2012-07-16T17:00:00,decrease,-0.18,@LegendarySirLee @pnicholson77 @luciavitrix @tesla_prime thankyou very much :) hope you are very well!
587,2012-07-16T17:00:00,decrease,-0.18,@AsmaTJ @Sharifa_Tesla first story should be about asma's rabies shot
588,2012-07-16T17:00:00,decrease,-0.18,I wonder how the world would be like now if Nikolas Tesla managed to provide everyone with free electricity
589,2012-07-16T17:00:00,decrease,-0.18,"RT @Tesla_Prime: Cruising around Lake Isabella and propeller came off the boat.  It's gone!  Didn't hit anything.  Boat experts,  what c ..."
590,2012-07-16T17:00:00,decrease,-0.18,@Sharifa_Tesla @7eventy haram maybe fakrt 3mreha scorpion!!! Y would a cat die after scrarching someone
591,2012-07-16T17:00:00,decrease,-0.18,"@Sharifa_Tesla You love it, don't lie!"
592,2012-07-16T17:00:00,decrease,-0.18,@Sharifa_Tesla @7eventy hahahaa thats sad and funny... ur bro is poiseness..is he ok?
593,2012-07-16T17:00:00,decrease,-0.18,@Sharifa_Tesla @7eventy mean ppl. Im waiting for my seconed rabies shot...im bored
594,2012-07-16T17:00:00,decrease,-0.18,Why so  much metal in your face what next a tesla coil on your eyebrows a antenna hair extention a volt metre necklace where does it end
595,2012-07-16T17:00:00,decrease,-0.18,"@larryrise Tesla invented the electric motor? Look at the greatest alchemist ever, William Wollaston a century earlier for that &amp; much more."
596,2012-07-16T17:00:00,decrease,-0.18,@Sharifa_Tesla it would be something I'd read.
597,2012-07-16T17:00:00,decrease,-0.18,RT @wallaceme: Lady on the train has so far explained: Tesla was murdered by Big Oil for inventing free energy; expansion of the Sun des ...
598,2012-07-16T17:00:00,decrease,-0.18,"Order your 2013 Tesla S now to make sure you get one! A 20k production run and that is it: It will be on a ""First Come"" basis:1-855-227-2662"
599,2012-07-16T17:00:00,decrease,-0.18,"I want Puff to sleep with me and Tesla, but yanooo, she doesn't want her to and what she says goes. #WhippedLyfe ~"
600,2011-04-04T17:00:00,neutral,0.02,@carenvy @TeslaMotors great articleabt 356! tesla is a decent concept but way to expensive to make any sort of real statement abt env.
601,2011-04-04T17:00:00,neutral,0.02,I would also argue that without Tesla's contributions to electricity and science much of our modern world would not be possible.
602,2011-04-04T17:00:00,neutral,0.02,Tesla recognized the benefit is inventions would provide to the world and would rather have them do good than capitalize on them.
603,2011-04-04T17:00:00,neutral,0.02,@ThePeacedOut yup. Thinking about getting mine this week after tesla drops.
604,2011-04-04T17:00:00,neutral,0.02,Do we ever expect the Illuminati to do things the Tesla way. Not past the World Secret Government anyone know where they are located.
605,2011-04-04T17:00:00,neutral,0.02,"@drewr Yeah, just that the Lotus uses a fuel efficient Toyota 4-banger and the Tesla uses a shitton of rare earth metals."
606,2011-04-04T17:00:00,neutral,0.02,Didn't Toyota buy Tesla? Why the he'll did I think that? (besides the obvious answer that I'm a numpty tosser)
607,2011-04-04T17:00:00,neutral,0.02,"@Cynycter If anything, he praised the Tesla. Simply saying it needs more work and the price needs to drop."
608,2011-04-04T17:00:00,neutral,0.02,"Got an email today from Nikola Tesla, the father of electricity. Apparently he has found a way to email from the grave!"
609,2011-04-04T17:00:00,neutral,0.02,On Tesla's induction motor: Comments:
610,2011-04-04T17:00:00,neutral,0.02,@andrewcampbell Give me some Tesla! #PBmonday
611,2011-04-04T17:00:00,neutral,0.02,@cynycter I rewatched the Tesla episode and I don't see anything wrong with what he did. It was honest journalism as I can tell.
612,2011-04-04T17:00:00,neutral,0.02,Watched a video on Tesla in me EE class. So nifty
613,2011-04-04T17:00:00,neutral,0.02,"Can anyone recommend a good book about Nikola Tesla? If it's too dry I will never make it through it, but want to read more about him!"
614,2011-04-04T17:00:00,neutral,0.02,#nowplayin Tribute To Tesla Boy Mixtape by Tracasseur... Putting this up for download tomorrow. Soooooo good
615,2011-04-04T17:00:00,neutral,0.02,@jonbradbury @bobbyllew I think technology is exciting. Would love to drive & write about Tesla and Porsche GT3R Hyrbid
616,2011-04-04T17:00:00,neutral,0.02,LOL at Tesla suing #TopGear for telling the truth. I doubt they know what a bunch of bitches that makes them look like.
617,2011-04-04T17:00:00,neutral,0.02,$GM and $F ...April will be my American car month ....not tesla.... $GM and $F up 5% since we recommend last week ..buying pressure
618,2011-04-04T17:00:00,neutral,0.02,@AndreaKoeln OMFG!!!! Where do I start?? FY Normandy!!! John with HAIR!!! VAMPIRE Tesla!!!!! #Sanctuary
619,2011-04-04T17:00:00,neutral,0.02,"Just spotted a Tesla in downtown Bethesda, first time."
620,2011-04-04T17:00:00,neutral,0.02,Hello everyone! It's monday and I am excitied! First batch of #thunderbolt ROMS come out this week.. looking forward to tesla! | #android
621,2011-04-04T17:00:00,neutral,0.02,"...Dio, Night Ranger, Dangerous Toys, Tesla, Nitro, Black and Blue, Keel, KISS, Steelheart, Winger..."
622,2011-04-04T17:00:00,neutral,0.02,"""Love will find a way"" #nowplaying Tesla - Love Song"
623,2011-04-04T17:00:00,neutral,0.02,There's a tesla in front of me.
624,2011-04-04T17:00:00,neutral,0.02,@dramsey13 Oh and my Oakleys broke moments before my Tesla Roadster test drive with @GavinStark...
625,2011-04-04T17:00:00,neutral,0.02,"Tengkyu spencer =) ""@marcelspencer: Enjoy the closing photos @Febricca  @eRfiRa @harhoyz @hmamama @tesla_pandu @HandyChndra @sal_natalie """
626,2011-04-04T17:00:00,neutral,0.02,"TESLA,CINDELLA,GREAT WHITE,"
627,2011-04-04T17:00:00,neutral,0.02,Tesla Generator - The Unique Solution To Yield Your Personal Electricity
628,2011-04-04T17:00:00,neutral,0.02,"@bobbyllew What choice do we have now? I'm aware of Fisker and Tesla, is there anyone else?"
629,2011-04-04T17:00:00,neutral,0.02,#Tesla CEO Elon Musk holding press conference in DC this week
630,2011-04-04T17:00:00,neutral,0.02,It's the way it' is it's the way that it goes. Happen day after day.  #tesla.
631,2011-04-04T17:00:00,neutral,0.02,Little suzis on the edge!  #tesla
632,2011-04-04T17:00:00,neutral,0.02,@AutoTrader_UK Wonder whether that'll be with Tesla...
633,2011-04-04T17:00:00,neutral,0.02,♫ Listening to 'Cover Queen' by 'Tesla' ♫ #iTweetMyTunes
634,2011-04-04T17:00:00,neutral,0.02,@lesanto This and the ongoing Tesla claim - ego may get slightly punctured now...
635,2011-04-04T17:00:00,neutral,0.02,Tesla vs Top Gear: Executive Producer Andy Wilman speaks via @gizmodo
636,2011-04-04T17:00:00,neutral,0.02,@gumball3000 The Tesla line of vehicles
637,2011-04-04T17:00:00,neutral,0.02,"""I Wanna Live"" - Tesla"
638,2011-04-04T17:00:00,neutral,0.02,Is there some kind of nerdy super-villain website where you get tesla coils and blinky dials?
639,2011-04-04T17:00:00,neutral,0.02,@PaulHood I think he's probably got more to worry about with Tesla suing than anything else ;)
640,2011-04-04T17:00:00,neutral,0.02,"RT @zerocarbonworld: enjoying dinner @castletaunton while #Tesla charges. will drop in on @aminorjourney....Thought #EV was ""impossible"" :-)"
641,2011-04-04T17:00:00,neutral,0.02,And let Tesla Manaf Effendi and Mahagotra Ganesha from Bali ease your night with their Jazz-Balinese act.
